ProviderID	Provider Name	Provider Address	City	Zip	Phone	Phone Ext	Hours	Material Handled	Service Description	Restrictions	Minimum Volume	Maximum Volume	Fee	Serves Residential	Serves Business	Pickup Allowed	Dropoff Allowed	Mail In Allowed	TIBN	eCycle	Provider URL
347	Cedar Falls Drop Box	16925 Cedar Falls Rd SE	North Bend	98045	(206) 477-4466		Mon, Wed, Fri, Sat & Sun: 9 am – 5 p.m	Mixed Paper	Accepts mixed paper including junk mail, magazines, catalogs, hard and soft cover books, phone books, dry food boxes (remove liners), shredded paper (in clear plastic bags), milk and juice cartons (please rinse), and office paper for recycling.	No food wrappers, food-soiled paper or plastic bags (except for bagged, shredded paper).			No charge to recycle.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
145	Cadman, Inc. - Redmond	18816 NE 80th St	Redmond	98052	(425) 867-1234		M-F: 6:30am - 5pm  Sat: 7am - 1pm*   *Closed Saturdays in Winter (after October 1)	Concrete	Accepts all concrete with or without rebar up to 18x48 inches in size.  Must not be mixed with asphalt or dirt.	"Will not accept concrete over 48"" or unworkable quantities of re-bar (e.g. as seen on columns, bridge decks, or grade beam), or concrete mixed with asphalt or dirt."			Call	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	http://www.cadman.com
347	Cedar Falls Drop Box	16925 Cedar Falls Rd SE	North Bend	98045	(206) 477-4466		Mon, Wed, Fri, Sat & Sun: 9 am – 5 p.m	Newspaper	Accepts newspaper for recycling.	Keep loose and dry. No plastic bags.			No charge to recycle.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
788	Bargain Boutique - Kent	215 W Meeker St	Kent	98032	(253) 850-8216		Mon-Sat 10am - 4pm	Clothing, Shoes, and Fabrics	We accept:  New and gently used clothing.    <strongDo Not Accept</strong:  Car seats  Strollers  Cribs  Walkers  Playpens  High chairs  Ski boots  Skis  Exercise equipment  Roller blades  Appliances  Wall-to-wall carpeting  Unbound carpet/rug pads  Cleaning supplies	http://www.seattlechildrens.org/ways-to-help/shopping/bargain-boutique-donation-guide/Read the donation guide for accepted and unacceptable donations.			Call	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	http://www.seattlechildrens.org/ways-to-help/shopping/locations/
86	Buffalo Export LLC	99 S Spokane St	Seattle	98134	(206) 682-9900		Mon-Fri: 7:30am - 4pm	Pallets	We can take your usable pallets off your hands as long as you deliver them to us	Must be dry and usable.	1	300		TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	http://www.buffaloexportllc.com
191	Cadman, Inc. - Sky River	16826 177th Ave SE	Monroe	98272	(425) 867-1234		Call for hours.	Clean Sand	Accepts clean loose sand.	Sand must be removed from sand bag. No petroleum contaminated or sand blasted sand.			$10 per yard, call for details	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	http://www.cadman.com
37	International Paper	1225 6th Ave N	Kent	98032	(253) 372-1360		Mon - Fri  7am - 4pm	Cardboard	Recycles cardboard.				Free drop off	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	http://www.internationalpaper.com/
710	1 Green Planet	851 Houser Way N	Renton	98057	(425) 996-3513		Mon-Fri: 7:30am - 4pm	Microwaves	Anything with a cord or anything with metal in it. Working or not or parts.				Free	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	http://1greenplanet.com
258	Benchmark Recycling, Inc.	3024 S Mullen St	Tacoma	98409	(253) 565-1565		Mon-Fri 7:30am - 4pm	Ferrous Metals	Provides 20, 30, 40 yd containers for CDL debris.  Commingled and separated loads hauled to appropriate recyclers.  Separated materials include wood, concrete, dirt, roofing, cardboard, siding, metal and asphalt.  Also remove piled residential debris.	Do not accept: household trash, garbage, suspect asbestos containing material, fluorescent light tubes, other mercury containing devices, light ballast that may contain PCB’s, other potential PCB sources, electronics equipment, clothing, grass and yard clippings, contaminated soil, and containers with flammable liquid.				TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	http://www.benchmarkrecycling.com/
710	1 Green Planet	851 Houser Way N	Renton	98057	(425) 996-3513		Mon-Fri: 7:30am - 4pm	Office Furniture	Anything with a cord on or anything with metal in it. Working or not or parts.				Free	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	http://1greenplanet.com
51	Calbag Metals, Co.	1602 Marine View Dr	Tacoma	98422	(253) 572-6800		Mon-Fri: 8am - 4:30pm  Sat: 8:30am - 12:30pm.  Front gate closes half hour before closing.	Ferrous Metals	Accepts steel and iron.		500 lbs		Call	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	http://www.calbag.com
258	Benchmark Recycling, Inc.	3024 S Mullen St	Tacoma	98409	(253) 565-1565		Mon-Fri 7:30am - 4pm	Reusable Building Materials	Accepts miscellaneous reusable building materials including cabinets, doors, fencing, floor coverings, and fixtures, etc.	Do not accept: household trash, garbage, suspect asbestos containing material, fluorescent light tubes, other mercury containing devices, light ballast that may contain PCB’s, other potential PCB sources, electronics equipment, clothing, grass and yard clippings, contaminated soil, and containers with flammable liquid.	3 tons			TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	http://www.benchmarkrecycling.com/
150	CEMEX - Everett	6300 Glenwood Ave	Everett	98203	(425) 348-6346		Mon-Fri: 6:30am - 4:30pm	Brick	Accepts brick and cinder blocks/masonry blocks.	No lead paint on brick or cinder.  Prefers completely unpainted Materials.			$12 per ton for brick. $20 minimum load.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	http://www.cemexusa.com
145	Cadman, Inc. - Redmond	18816 NE 80th St	Redmond	98052	(425) 867-1234		M-F: 6:30am - 5pm  Sat: 7am - 1pm*   *Closed Saturdays in Winter (after October 1)	Rock	Accepts oversize rock or clay.	Will not accept dirt mixed w/ asphalt or cold mix, organic materials (yardwaste), oil contaminates or hazardous waste.			Call	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	http://www.cadman.com
12	Cedar Grove Composting - Maple Valley	17825 Cedar Grove Rd SE	Maple Valley	98038	(877) 764-5748		Mar-Oct Mon-Fri: 7am - 5pm and Sat: 8am - 4pm;  Nov-Feb Mon-Fri: 7am - 4pm.	Food Scraps	Please http://your.kingcounty.gov/solidwaste/garbage-recycling/food-collection.asp#citiescontact your local garbage company for residential food scrap collection services. Businesses visit our http://www.cedar-grove.com/organics/commercial/default.htmcommercial collection page.	Visit our website to view http://www.cgcompost.com/organics/recyclables/default.htmwhat is accepted.	One ton truckload		Call or email mailto:info@cgcompost.cominfo@cgcompost.com for rates.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	http://www.cedar-grove.com/recycling_fees.asp
258	Benchmark Recycling, Inc.	3024 S Mullen St	Tacoma	98409	(253) 565-1565		Mon-Fri 7:30am - 4pm	Carpet	Accepts carpet in small quantities	Small quantities only.  Do not accept: household trash, garbage, suspect asbestos containing material, fluorescent light tubes, other mercury containing devices, light ballast that may contain PCB’s, other potential PCB sources, electronics equipment, clothing, grass and yard clippings, contaminated soil, and containers with flammable liquid.				FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	http://www.benchmarkrecycling.com/
557	All Wood Recycling	8504 192nd Ave NE	Redmond	98053	(206) 682-5735			Wood		No pressure treated wood. No wood with lead-based paint.				TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	
347	Cedar Falls Drop Box	16925 Cedar Falls Rd SE	North Bend	98045	(206) 477-4466		Mon, Wed, Fri, Sat & Sun: 9 am – 5 p.m	Office Paper	Accepts high-grade papers such as copier paper, computer printouts and stationery for recycling.				No charge to recycle.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
777	Wheels For Wishes benefiting Make-A-Wish	701 Fifth Ave	Seattle	98104	(855) 704-9474		9am - 5pm	Vehicles and Major Vehicle Parts	We pick up your unwanted car, truck, motorcycle, SUV, RV or boat - whether it's running or not. Since we are a tax-exempt charity under section 501(c)(3) of the IRS Code, you also receive the maximum possible tax deduction for your charity vehicle donation.  To donate, you can give us a call at 1-855-704-9474 or fill out our easy http://washington.wheelsforwishes.org/car-donation-form/online vehicle donation form. Next, we will contact you within 24 hours to schedule your vehicle pick-up, which is completely free of charge. Lastly, we will mail out your tax deductible receipt, which you can save and deduct from your taxes at the end of the year.	In most cases we will need the title to the vehicle. But, if you do not have title papers call us anyway. Other arrangements can be worked out. You may contact us by calling us toll free at 1-855-704-9474.			Free	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	http://washington.wheelsforwishes.org
169	All Battery Sales and Service (multiple locations)	727 134th St SW	Everett	98204	(425) 743-7677	247	Mon-Fri: 8am - 6pm; Sat: 9am - Noon	Button Batteries	"All alkaline and lithium button batteries.  Residents can recycle sorted, household batteries for free at ""http://www.allbatterysalesandservice.com/page.htm?pg=RECYCLELOCATION"" title=""All Battery Recycling Locations""multiple locations."	Sort by chemistry	5 gallon container (businesses)	55-gallon barrel	Businesses: Alkaline $0.70 per pound picked up. Alkaline $0.60 per pound dropped off. Lithium $3.80 per pound.	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	http://www.allbatterysalesandservice.com
306	Community Services for the Blind	655 S Orcas St	Seattle	98108	(206) 767-2177		Mon-Fri: 8:30am - 8:30pm	Small Household Appliances	Accepts small appliances in working, resellable condition only, such as blenders, toasters, vacuums.	All items must be reusable and resellable. No Large Appliances (refrigerators, freezers, washers, dryers, dishwashers, stoves). No minimums for pickup. However, pick-up of any/all donated items is left up to the drivers discretion based on condition or size of item and truck capacity.			Free	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	http://www.DonateCSB.org
787	Bargain Boutique - Redmond	15137 NE 24th St	Redmond	98052	(425) 746-3092		Mon-Sat 10am - 4pm	General	We accept:  furniture and furnishings, Jewelry, Antiques, Collectibles, New and gently used clothing.    <strongDo Not Accept</strong:  Hide-a-beds  Headboards  Mattresses  Box springs  Bed frames  Futons  Waterbeds  Venetian/mini blinds  Curtain rods  Draperies  Foam pads  Entertainment centers  Car seats  Strollers  Cribs  Walkers  Playpens  High chairs  Appliances	http://www.seattlechildrens.org/ways-to-help/shopping/bargain-boutique-donation-guide/Read the donation guide for accepted and unacceptable donations.			Call	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	http://www.seattlechildrens.org/ways-to-help/shopping/locations/
347	Cedar Falls Drop Box	16925 Cedar Falls Rd SE	North Bend	98045	(206) 477-4466		Mon, Wed, Fri, Sat & Sun: 9 am – 5 p.m	Clothing, Shoes, and Fabrics	Accepts clothing, boots, shoes, curtains, fabric, linens and blankets, stuffed animals, and area rugs for reuse and recycling. Items are accepted in any condition except wet, mildewed or contaminated with hazardous materials. Singles of items that are normally paired up, such as shoes and socks, are also accepted.	No mattresses, box springs, carpet, or carpet padding. Place in designated box in the recycle area. Nothing wet, mildewed or contaminated with hazardous materials.			Free	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
710	1 Green Planet	851 Houser Way N	Renton	98057	(425) 996-3513		Mon-Fri: 7:30am - 4pm	Steel, Tin Cans	Anything with a cord on or anything with metal in it. Working or not or parts.				Free	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	http://1greenplanet.com
33	West Seattle Recycling, Inc.	3881 16th Ave SW	Seattle	98106	(206) 935-4255		Mon-Sat: 9am - 5:30pm	Other Major Appliances	Accepts dishwashers, stoves, dryers, washers, and water heaters. Do not accept refrigerators and freezers.	Pickup service not available. Appliances accepted only during business hours.			Call	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	http://westseattlerecycling.com/
258	Benchmark Recycling, Inc.	3024 S Mullen St	Tacoma	98409	(253) 565-1565		Mon-Fri 7:30am - 4pm	Carpet Padding	Accepts carpet pad in small quantities.	Small quantities only.  Do not accept: household trash, garbage, suspect asbestos containing material, fluorescent light tubes, other mercury containing devices, light ballast that may contain PCB’s, other potential PCB sources, electronics equipment, clothing, grass and yard clippings, contaminated soil, and containers with flammable liquid.				FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	http://www.benchmarkrecycling.com/
258	Benchmark Recycling, Inc.	3024 S Mullen St	Tacoma	98409	(253) 565-1565		Mon-Fri 7:30am - 4pm	Brush, Woody Waste	Stumps, brush and tree limbs.	Cannot take blackberry vines, long strands of ivy, scotch broom, grass clippings or sod.  Do not accept: household trash, garbage, suspect asbestos containing material, fluorescent light tubes, other mercury containing devices, light ballast that may contain PCB’s, other potential PCB sources, electronics equipment, clothing, grass and yard clippings, contaminated soil, and containers with flammable liquid.				FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	http://www.benchmarkrecycling.com/
309	3RTechnology, LLC	5511 1st Ave S	Seattle	98108	(206) 957-2682		Mon-Fri: 9am - 5pm   Sat: 11am - 5pm   Pick Up Service by Appointment	Gaming Devices	Accepts all video game consoles and accessories for recycling.	Pick-ups are limited to business customers. Call for more information.			Free	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	http://www.3rtechnology.com
474	Cedar Grove Composting - Everett	3620 36th Pl NE	Everett	98205	(877) 764-5748		Mon - Fri:  7am - 4:30pm Sat: 8am - 4pm (Mar-Oct)  Mon - Fri:  8am - 4pm (Nov-Feb)	Brush, Woody Waste	Accepts clean greens: grass, leaves, stumps, branches and shrubs. Provides composting service.	No manure, concrete or dirt.			Call or email mailto:info@cgcompost.cominfo@cgcompost.com for rates.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	http://www.cgcompost.com
785	Bargain Boutique - Shoreline	15835 Westminster Way N	Shoreline	98133	(206) 448-7609		Mon-Sat 10am - 4pm	Baby Supplies	We accept:  furniture and furnishings, Jewelry, Antiques, Collectibles, New and gently used clothing.    <strongDo Not Accept</strong:  Hide-a-beds  Headboards  Mattresses  Box springs  Bed frames  Futons  Waterbeds  Venetian/mini blinds  Curtain rods  Draperies  Foam pads  Entertainment centers  Car seats  Strollers  Cribs  Walkers  Playpens  High chairs  Appliances	http://www.seattlechildrens.org/ways-to-help/shopping/bargain-boutique-donation-guide/Read the donation guide for accepted and unacceptable donations.			Call	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	http://www.seattlechildrens.org/ways-to-help/shopping/locations/
788	Bargain Boutique - Kent	215 W Meeker St	Kent	98032	(253) 850-8216		Mon-Sat 10am - 4pm	Baby Supplies	We accept:  furniture and furnishings, Jewelry, Antiques, Collectibles, New and gently used clothing.    <strongDo Not Accept</strong:  Hide-a-beds  Headboards  Mattresses  Box springs  Bed frames  Futons  Waterbeds  Venetian/mini blinds  Curtain rods  Draperies  Foam pads  Entertainment centers  Car seats  Strollers  Cribs  Walkers  Playpens  High chairs  Appliances	http://www.seattlechildrens.org/ways-to-help/shopping/bargain-boutique-donation-guide/Read the donation guide for accepted and unacceptable donations.			Call	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	http://www.seattlechildrens.org/ways-to-help/shopping/locations/
155	Cadman, Inc. -  Black Diamond	26111 SE Green Valley Rd	Black Diamond	98010	(360) 886-2340		Call for hours.	Concrete	Accepts all concrete with or without rebar up to 18x48 inches in size.  Must not be mixed with asphalt or dirt.	"Will not accept concrete over 48"" or unworkable quantities of re-bar (e.g. as seen on columns, bridge decks, or grade beam), or concrete mixed with asphalt or dirt."			Call	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	http://www.cadman.com
74	Carton Service Company	1145 Andover Park W	Tukwila	98188	(206) 575-9111		Mon-Fri: 8am - 4:30pm	Packing Peanuts and Foam Blocks	Accepts peanuts at facility.	Call before bringing materials to facility.			Call	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	http://www.cartonserviceco.com/
49	Arrow Metals, a Schnitzer Steel Company	23711 63rd Ave SE	Woodinville	98072	(425) 481-1828		Mon-Fri: 8am - 4:30pm;   Saturday: 8am - 12 pm; Sunday and holidays: Closed	Nonferrous Metals	Accepts all types of scrap metals, household appliances, lawnmowers, and car bodies.  Pays for cans and some scrap metals.	Call for special preparation of questionable items.  Don’t accept: Refrigerants, asbestos or asbestos containing materials, oils, gasoline, petroleum products, antifreeze, lead-acid batteries, items containing PCBs, paint cans and containers, fluorescent lights, neon, high intensity or mercury vapor lights, circuit boards, hazardous or  toxic substance, military scrap, explosives, radioactive materials, tires, wood, yard debris, concrete, asphalt, glass, rubber, or other non-metallic materials.			Call	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	http://www.schnitzersteel.com
398	City of Seattle North Hazardous Waste Facility	12550 Stone Ave N	Seattle	98133	(206) 296-4692		Sun-Tues: 9:30am - 4:30pm	Rechargeable Batteries	Accepts rechargeable batteries, which are recycled by the Rechargeable Battery Recycling Corporation. For more information, visit the http://www.lhwmp.org/home/HHW/hhw.aspxLocal Hazardous Waste Management Program site.	"Business waste amounts and types are restricted. See the ""http://www.lhwmp.org/home/BHW/sqg.aspx""  Local Hazardous Waste Management Program Business page for complete details.     For information on items that are not acceptable, please visit the http://www.lhwmp.org/home/HHW/whattobring.aspxLocal Hazardous Waste Management Program site and scroll down to <strongWhat Not To Bring.</strong        For Everyone's Safety:   Store products away from the passenger compartment of your vehicle and keep them separate from items you wish to retain"				TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	http://www.lhwmp.org/home/HHW/disposal-locations.aspx#north
258	Benchmark Recycling, Inc.	3024 S Mullen St	Tacoma	98409	(253) 565-1565		Mon-Fri 7:30am - 4pm	Cardboard	Provides 20, 30, 40 yd containers for CDL debris.  Commingled and separated loads hauled to appropriate recyclers.  Separated materials include wood, concrete, dirt, roofing, cardboard, siding, metal and asphalt.  Also remove piled residential debris.	Do not accept: household trash, garbage, suspect asbestos containing material, fluorescent light tubes, other mercury containing devices, light ballast that may contain PCB’s, other potential PCB sources, electronics equipment, clothing, grass and yard clippings, contaminated soil, and containers with flammable liquid.				TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	http://www.benchmarkrecycling.com/
145	Cadman, Inc. - Redmond	18816 NE 80th St	Redmond	98052	(425) 867-1234		M-F: 6:30am - 5pm  Sat: 7am - 1pm*   *Closed Saturdays in Winter (after October 1)	Clean Sand	Accepts clean loose sand.	Sand must be removed from sand bag. No petroleum contaminated or sand blasted sand.			$10 per yard, call for details	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	http://www.cadman.com
710	1 Green Planet	851 Houser Way N	Renton	98057	(425) 996-3513		Mon-Fri: 7:30am - 4pm	Monitors	Anything with a cord on or anything with metal in it. Working or not or parts.				Free	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	http://1greenplanet.com
49	Arrow Metals, a Schnitzer Steel Company	23711 63rd Ave SE	Woodinville	98072	(425) 481-1828		Mon-Fri: 8am - 4:30pm;   Saturday: 8am - 12 pm; Sunday and holidays: Closed	Ferrous Metals	Accepts all types of scrap metals, household appliances, lawnmowers, and car bodies. Offers roll off container service for commercial purposes.	Call for special preparation for questionable items.  Don’t accept: Refrigerants, asbestos or asbestos containing materials, oils, gasoline, petroleum products, antifreeze, lead-acid batteries, items containing PCBs, paint cans and containers, fluorescent lights, neon, high intensity or mercury vapor lights, circuit boards, hazardous or  toxic substance, military scrap, explosives, radioactive materials, tires, wood, yard debris, concrete, asphalt, glass, rubber, or other non-metallic materials.			Call	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	http://www.schnitzersteel.com
710	1 Green Planet	851 Houser Way N	Renton	98057	(425) 996-3513		Mon-Fri: 7:30am - 4pm	Vehicles and Major Vehicle Parts	Anything with a cord on or anything with metal in it. Working or not or parts.				Free	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	http://1greenplanet.com
169	All Battery Sales and Service (multiple locations)	727 134th St SW	Everett	98204	(425) 743-7677	247	Mon-Fri: 8am - 6pm; Sat: 9am - Noon	Alkaline Batteries	"All dry alkaline batteries accepted for recycling. A certificate of reclamation demonstrating batteries are recycled is available on request. We can set your business or organization up with free collection containers and schedule regular pickup of your waste alkaline batteries. Residents can recycle sorted, household batteries for free at ""http://www.allbatterysalesandservice.com/page.htm?pg=RECYCLELOCATION"" title=""All Battery Recycling Locations""multiple locations."		5 gallon container (businesses)	55-gallon barrel	Businesses: $0.70 per pound picked up. $0.60 per pound dropped off.	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	http://www.allbatterysalesandservice.com
710	1 Green Planet	851 Houser Way N	Renton	98057	(425) 996-3513		Mon-Fri: 7:30am - 4pm	Inkjet Cartridges	Anything with a cord on or anything with metal in it. Working or not or parts.				Free	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	http://1greenplanet.com
155	Cadman, Inc. -  Black Diamond	26111 SE Green Valley Rd	Black Diamond	98010	(360) 886-2340		Call for hours.	Rock	Accepts oversize rock or clay.				Call	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	http://www.cadman.com
710	1 Green Planet	851 Houser Way N	Renton	98057	(425) 996-3513		Mon-Fri: 7:30am - 4pm	Refrigerators, Freezers	Anything with a cord on or anything with metal in it. Working or not or parts.				Free	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	http://1greenplanet.com
196	Box Solution	7706 15th Ave NW	Seattle	98117	(206) 624-3270		Mon-Sat: 7:30am - 4:30pm  Sun: 9am - 1pm	Packing Peanuts and Foam Blocks	Accepts packing peanuts for drop off.					TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	http://www.boxsolution.com
557	All Wood Recycling	8504 192nd Ave NE	Redmond	98053	(206) 682-5735			Pallets						TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	
785	Bargain Boutique - Shoreline	15835 Westminster Way N	Shoreline	98133	(206) 448-7609		Mon-Sat 10am - 4pm	Clothing, Shoes, and Fabrics	We accept:  New and gently used clothing.    <strongDo Not Accept</strong:  Car seats  Strollers  Cribs  Walkers  Playpens  High chairs  Ski boots  Skis  Exercise equipment  Roller blades  Appliances  Wall-to-wall carpeting  Unbound carpet/rug pads  Cleaning supplies	http://www.seattlechildrens.org/ways-to-help/shopping/bargain-boutique-donation-guide/Read the donation guide for accepted and unacceptable donations.			Call	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	http://www.seattlechildrens.org/ways-to-help/shopping/locations/
113	CMX Corporation	6601 S Glacier St	Tukwila	98188	(425) 656-1269		Mon-Fri: 8am - 5pm	Audio Video and Camera equipment	Accepts used x-ray film. Accepts and may pick up used fixer for a fee. Also accepts lead foil.	Call for information and handling instructions			They will charge for pick-up. Call for rates.	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	http://www.cmximaging.com
710	1 Green Planet	851 Houser Way N	Renton	98057	(425) 996-3513		Mon-Fri: 7:30am - 4pm	Nonferrous Metals	Anything with a cord on or anything with metal in it. Working or not or parts.				Free	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	http://1greenplanet.com
309	3RTechnology, LLC	5511 1st Ave S	Seattle	98108	(206) 957-2682		Mon-Fri: 9am - 5pm   Sat: 11am - 5pm   Pick Up Service by Appointment	Audio Video and Camera equipment	Authorized E-Cycle Washington collector. Accepts AV electronics, CD, DVD, VHS, stereo components, CDs, floppy disks, magnetic tapes, jewel cases, etc.	Pick-ups are limited to business customers.  Call for more information.			CD Players, VCRs, DVD & Blu Ray players = Free  A/V electronics, Stereo Components = Free  Media shredding services available. Call to arrange.	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	http://www.3rtechnology.com
710	1 Green Planet	851 Houser Way N	Renton	98057	(425) 996-3513		Mon-Fri: 7:30am - 4pm	Ferrous Metals	Anything with a cord on or anything with metal in it. Working or not or parts.				Free	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	http://1greenplanet.com
710	1 Green Planet	851 Houser Way N	Renton	98057	(425) 996-3513		Mon-Fri: 7:30am - 4pm	Printers, Copiers, Fax Machines, Peripherals	Anything with a cord on or anything with metal in it. Working or not or parts.				Free	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	http://1greenplanet.com
347	Cedar Falls Drop Box	16925 Cedar Falls Rd SE	North Bend	98045	(206) 477-4466		Mon, Wed, Fri, Sat & Sun: 9 am – 5 p.m	Aluminum Cans	Accepts aluminum cans for recycling.	Rinse cans.			No charge to recycle.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
710	1 Green Planet	851 Houser Way N	Renton	98057	(425) 996-3513		Mon-Fri: 7:30am - 4pm	Small Household Appliances	Anything with a cord on or anything with metal in it. Working or not or parts.				Free	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	http://1greenplanet.com
309	3RTechnology, LLC	5511 1st Ave S	Seattle	98108	(206) 957-2682		Mon-Fri: 9am - 5pm   Sat: 11am - 5pm   Pick Up Service by Appointment	Ferrous Metals	Accepts steel parts, plates, items, etc.				Free	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	http://www.3rtechnology.com
278	Ballard Reuse	1440 NW 52nd St	Seattle	98107	(206) 297-9119		Mon-Sat: 9am - 6pm  Sun:10am - 5pm	Brick		Call first to confirm that your materials are acceptable. Please drop-off your materials at least an hour before closing.			In most cases we can offer a tax deduction for the donation of the materials, or we can pay cash for the salvage rights to the job.	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	http://ballardreuse.com/
398	City of Seattle North Hazardous Waste Facility	12550 Stone Ave N	Seattle	98133	(206) 296-4692		Sun-Tues: 9:30am - 4:30pm	Alkaline Batteries	Accepts alkaline batteries (AA, AAA, C, D and 9 volt)	"Business waste amounts and types are restricted. See the ""http://www.lhwmp.org/home/BHW/sqg.aspx""  Local Hazardous Waste Management Program Business page for complete details."			N/A	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	http://www.lhwmp.org/home/HHW/disposal-locations.aspx#north
601	City of Seattle - City Light's South Service Center	3613 4th Ave S	Seattle		(206) 684-3000		Monday - Friday 8:30am - 4:30pm	Fluorescent Light Bulbs	Compact fluorescent light bulbs (CFLs) only.	No fluorescent tubes.			Free	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	http://www.seattle.gov/light/home-lighting/
633	AgriShop Ace Hardware	308 W Main St	Auburn	98001	(253) 833-0870		Varies	Plastic Nursery Pots	Seasonally accepts plastic nursery pots for recycling/reuse. Accepts 7-gallon pots and larger. Call first.	Please be sure pots are dry and stacked by size. There is no need to wash pots, but please remove all dirt and debris.				TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	http://www.agrishopinc.com
145	Cadman, Inc. - Redmond	18816 NE 80th St	Redmond	98052	(425) 867-1234		M-F: 6:30am - 5pm  Sat: 7am - 1pm*   *Closed Saturdays in Winter (after October 1)	Asphalt	Accepts asphalt 18x48 inches in size. It cannot be mixed with concrete.	Will not accept dirt mixed w/ asphalt or cold mix, organic materials (yardwaste), oil contaminates or hazardous waste.			Call	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	http://www.cadman.com
258	Benchmark Recycling, Inc.	3024 S Mullen St	Tacoma	98409	(253) 565-1565		Mon-Fri 7:30am - 4pm	Nonferrous Metals	Provides 20, 30, 40 yd containers for CDL debris.  Commingled and separated loads hauled to appropriate recyclers.  Separated materials include wood, concrete, dirt, roofing, cardboard, siding, metal and asphalt.  Also remove piled residential debris.	Do not accept: household trash, garbage, suspect asbestos containing material, fluorescent light tubes, other mercury containing devices, light ballast that may contain PCB’s, other potential PCB sources, electronics equipment, clothing, grass and yard clippings, contaminated soil, and containers with flammable liquid.				TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	http://www.benchmarkrecycling.com/
